C├│digo_do;Munic├¡pio;Estado;Ano_de_Ref;Prestadore;Servi├ºos;POP_TOT__;AG001___Po;ES001___Po
250625;Gado Bravo;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;8,45000000000;0,00000000000;0,00000000000
250630;Guarabira;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25063040] Prefeitura Municipal de Guarabira - PMG";"├ügua e Esgoto; Res. S├│lidos";58,16200000000;57,36100000000;33,75700000000
250640;Gurinh├®m;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25064040] Prefeitura Municipal de Gurinh├®m - PMG";"├ügua; Res. S├│lidos";14,11700000000;7,33400000000;0,00000000000
250650;Gurj├úo;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;3,37600000000;2,28200000000;0,00000000000
250660;Ibiara;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25066040] Prefeitura Municipal de Ibiara - PMI";"├ügua; Res. S├│lidos";5,97400000000;4,08300000000;0,00000000000
250260;Igaracy;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25026040] Secretaria de Infraestrutura - Sec Infraest";"├ügua; Res. S├│lidos";6,19100000000;4,82900000000;0,00000000000
250670;Imaculada;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25067040] Prefeitura Municipal de Imaculada - PMI";"├ügua; Res. S├│lidos";11,74900000000;4,88700000000;0,00000000000
250680;Ing├í;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;18,04200000000;12,80800000000;0,00000000000
250690;Itabaiana;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;24,56500000000;18,11900000000;0,00000000000
250700;Itaporanga;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua e Esgoto;24,49900000000;18,26700000000;5,89200000000
250710;Itapororoca;PB;2015;"[25071011] Prefeitura Municipal de Itapororoca - PMI; [25071040] Prefeitura Municipal de Itapororoca - PMI";"├ügua; Res. S├│lidos";18,33200000000;17,00000000000;0,00000000000
250720;Itatuba;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25072040] Prefeitura Municipal de Itatuba - PMI";"├ügua; Res. S├│lidos";10,73900000000;6,00800000000;0,00000000000
250730;Jacara├║;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;14,31600000000;8,54800000000;0,00000000000
250740;Jeric├│;PB;2015;"[25074011] Prefeitura Municipal de Jeric├│ - PMJ; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25074040] SECRETARIA MUNICIPAL DE SAUDE - SMS";"Esgoto; ├ügua; Res. S├│lidos";7,71700000000;4,12900000000;4,83300000000
250750;Jo├úo Pessoa;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25075040] autarquia especial municipal de limpeza urbana - emlur";"├ügua e Esgoto; Res. S├│lidos";791,43800000000;791,43800000000;599,22600000000
251365;Joca Claudino;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;2,68000000000;880,00000000000;0,00000000000
250760;Juarez T├ívora;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25076040] Prefeitura Municipal de Juarez T├ívora - PMJT";"├ügua; Res. S├│lidos";7,85000000000;7,15800000000;0,00000000000
250770;Juazeirinho;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;17,90200000000;8,44200000000;0,00000000000
250790;Juripiranga;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;10,66900000000;7,22700000000;0,00000000000
250800;Juru;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25080040] PREFEITURA MUNICIPAL DE JURU - PMJ";"├ügua; Res. S├│lidos";9,89200000000;5,07500000000;0,00000000000
250810;Lagoa;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,68700000000;2,38000000000;0,00000000000
250820;Lagoa de Dentro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25082040] Prefeitura Municipal de Lagoa de Dentro - PMLD";"├ügua; Res. S├│lidos";7,61900000000;3,75200000000;0,00000000000
250830;Lagoa Seca;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25083040] Prefeitura Municipal de Lagoa seca - PMLS";"├ügua e Esgoto; Res. S├│lidos";27,24700000000;11,46100000000;475,00000000000
250840;Lastro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25084040] PREFEITURA MUNICIPAL DE LASTRO - PML";"├ügua; Res. S├│lidos";2,76500000000;1,61400000000;0,00000000000
250850;Livramento;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;7,35500000000;4,23800000000;0,00000000000
250855;Logradouro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25085540] PREFEITURA MUNICIPAL DE LOGRADOURO - PML";"├ügua; Res. S├│lidos";4,25400000000;2,06100000000;0,00000000000
250860;Lucena;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;12,80400000000;12,80400000000;0,00000000000
250870;M├úe D ├ügua;PB;2015;"[25087011] Prefeitura Municipal de M├úe D'├ügua - PMMA; [25087040] Prefeitura Municipal de M├úe D`├ígua - PMMD";"├ügua e Esgoto; Res. S├│lidos";4,02600000000;3,03000000000;2,21500000000
250880;Malta;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25088040] Prefeitura Municipal de Malta - PMM";"├ügua; Res. S├│lidos";5,67200000000;5,48100000000;0,00000000000
250890;Mamanguape;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua e Esgoto;44,36900000000;24,06000000000;2,85000000000
250900;Mana├¡ra;PB;2015;"[25090011] Prefeitura Municipal de Mana├¡ra - PMM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25090040] SECRETARIA DE INFRAESTRUTURA - S.M.I.E";"Esgoto; ├ügua; Res. S├│lidos";11,06600000000;7,79700000000;6,15000000000
250910;Mari;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;21,75500000000;15,26900000000;0,00000000000
250915;Mariz├│polis;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;6,52200000000;5,66500000000;0,00000000000
250920;Massaranduba;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;13,65400000000;4,23000000000;0,00000000000
250933;Matinhas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25093340] Prefeitura Municipal de Matinhas - PMM";"├ügua; Res. S├│lidos";4,49700000000;833,00000000000;0,00000000000
250937;Mato Grosso;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25093740] PREFEITURA MUNICIPAL DE MATO GROSSO - PMMG";"├ügua; Res. S├│lidos";2,86900000000;798,00000000000;0,00000000000
250939;Matur├®ia;PB;2015;"[25093911] Prefeitura Municipal de Matur├®ia - PMM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25093940] Prefeitura Municipal de Matureia - PB - PMM";"Esgoto; ├ügua; Res. S├│lidos";6,44100000000;4,80500000000;3,00000000000
250940;Mogeiro;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25094040] Prefeitura Municipal de Mogeiro - PMM";"├ügua; Res. S├│lidos";13,31700000000;2,87100000000;0,00000000000
250950;Montadas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25095040] PREFEITURA MUNICIPAL DE MONTADAS - PMM";"├ügua; Res. S├│lidos";5,52800000000;0,00000000000;0,00000000000
250960;Monte Horebe;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,75900000000;3,42100000000;0,00000000000
250970;Monteiro;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua e Esgoto;32,77400000000;24,33700000000;19,18900000000
250980;Mulungu;PB;2015;"[25098011] Prefeitura Municipal de Mulungu - PMM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA";"Esgoto; ├ügua";9,84000000000;5,82800000000;2,80000000000
250990;Natuba;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25099040] PREFEITURA MUNICIPAL DE NATUBA - PMN";"├ügua; Res. S├│lidos";10,45000000000;3,44700000000;0,00000000000
251000;Nazarezinho;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;7,31800000000;0,00000000000;0,00000000000
251010;Nova Floresta;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;10,65000000000;0,00000000000;0,00000000000
251020;Nova Olinda;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25102040] Prefeitura Municipal de Nova Olinda - PMNO";"├ügua; Res. S├│lidos";5,99900000000;3,84100000000;0,00000000000
251030;Nova Palmeira;PB;2015;"[25103011] Prefeitura Municipal de Nova Palmeira - PMNP; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25103040] Prefeitura Municipal de Nova Palmeira - PMNP";"Esgoto; ├ügua; Res. S├│lidos";4,78400000000;0,00000000000;2,55600000000
251040;Olho D ├üGUA;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25104040] SECRETARIA MUNICIPAL DE INFRA ESTRUTURA - SMIE";"├ügua; Res. S├│lidos";6,64600000000;4,48300000000;0,00000000000
251050;Olivedos;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;3,88000000000;2,36900000000;0,00000000000
251060;Ouro Velho;PB;2015;"[25106011] Prefeitura Municipal de Ouro Velho - PMOV; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25106040] Prefeitura Municipal de Ouro Velho - PMOV";"Esgoto; ├ügua; Res. S├│lidos";3,02300000000;2,06300000000;1,70000000000
251065;Parari;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;1,79500000000;924,00000000000;0,00000000000
251070;Passagem;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;2,38300000000;2,11500000000;0,00000000000
251080;Patos;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25108040] Secretaria Municipal de Meio Ambiente - SEMADS";"├ügua e Esgoto; Res. S├│lidos";106,31400000000;106,31400000000;7,01700000000
251090;Paulista;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25109040] Prefeitura Municipal de Paulista - PMP";"├ügua; Res. S├│lidos";12,21600000000;4,67800000000;0,00000000000
251100;Pedra Branca;PB;2015;"[25110011] Prefeitura Municipal de Pedra Branca - PMPB; [25110040] Prefeitura Municipal de Pedra Branca - PMPB";"├ügua e Esgoto; Res. S├│lidos";3,79600000000;2,55000000000;1,20000000000
251110;Pedra Lavrada;PB;2015;"[25111011] Prefeitura Municipal de Pedra Lavrada - PMPL; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25111040] PREFEITURA MUNICIPAL DE PEDRA LAVRADA - PMPL";"Esgoto; ├ügua; Res. S├│lidos";7,98200000000;3,70900000000;2,92800000000
251120;Pedras de Fogo;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25112040] Secretaria de Agricultura e Meio Ambiente - SAMA";"├ügua e Esgoto; Res. S├│lidos";28,28600000000;9,87300000000;1,59600000000
251272;Pedro R├®gis;PB;2015;"[25127211] Prefeitura Municipal de Pedro R├®gis - PMPR; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25127240] Prefeitura Municipal de Pedro R├®gis - PMPR";"├ügua; ├ügua; Res. S├│lidos";6,03400000000;4,53900000000;0,00000000000
251130;Pianc├│;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25113040] PREFEITURA MUNICIPAL DE PIANC├ô - PMP";"├ügua; Res. S├│lidos";15,98500000000;12,19000000000;0,00000000000
251140;Picu├¡;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;18,67000000000;13,70500000000;0,00000000000
251150;Pilar;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25115040] secretaria de infra estrutura - seinfra";"├ügua; Res. S├│lidos";11,78600000000;7,84700000000;0,00000000000
251160;Pil├Áes;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25116040] administra├º├úo - PMP";"├ügua; Res. S├│lidos";6,72800000000;0,00000000000;0,00000000000
251170;Pil├Áezinhos;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;5,11800000000;3,17400000000;0,00000000000
251180;Pirpirituba;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25118040] SECRETARIA DE DESENVOLVIMENTO ECON├öMICO - SDE";"├ügua; Res. S├│lidos";10,55500000000;8,94400000000;0,00000000000
251190;Pitimbu;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;18,68500000000;4,09600000000;0,00000000000
251200;Pocinhos;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25120040] Prefeitura Municipal de Pocinhos - PMP";"├ügua; Res. S├│lidos";18,27200000000;0,00000000000;0,00000000000
251203;Po├ºo Dantas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25120340] Prefeitura Municipal de Po├ºo Dantas - PMPD";"├ügua; Res. S├│lidos";3,77800000000;796,00000000000;0,00000000000
251207;Po├ºo de Jos├® de Moura;PB;2015;"[25120711] Prefeitura Municipal de Po├ºo de Jos├® de Moura - PMPJM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25120740] Prefeitura Municipal de Po├ºo de Jos├® de Moura - PMPJM";"├ügua; ├ügua; Res. S├│lidos";4,24500000000;3,95300000000;0,00000000000
251210;Pombal;PB;2015;"[25121011] Prefeitura Municipal de Pombal - PMP; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25121040] Prefeitura Municipal de Pombal - PMP";"Esgoto; ├ügua; Res. S├│lidos";32,71200000000;32,05100000000;17,41200000000
251220;Prata;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,10900000000;2,74800000000;0,00000000000
251230;Princesa Isabel;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;22,99500000000;17,40500000000;0,00000000000
251240;Puxinan├ú;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;13,55700000000;4,94700000000;0,00000000000
251250;Queimadas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25125040] Prefeitura Municipal de Queimadas - PMQ";"├ügua e Esgoto; Res. S├│lidos";43,66700000000;30,48800000000;638,00000000000
251260;Quixab├í;PB;2015;"[25126011] Prefeitura Municipal de Quixab├í - PMQ; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25126040] Prefeitura Municipal de Quixaba - PMQ";"Esgoto; ├ügua; Res. S├│lidos";1,90100000000;978,00000000000;80,00000000000
251270;Rem├¡gio;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25127040] Secretaria  de Agricultura e Meio Ambiente - sama";"├ügua; Res. S├│lidos";19,14900000000;0,00000000000;0,00000000000
251274;Riach├úo;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25127440] Prefeitura Municipal de Riach├úo - PMR";"├ügua; Res. S├│lidos";3,53100000000;0,00000000000;0,00000000000
251275;Riach├úo do Bacamarte;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,47600000000;2,22800000000;0,00000000000
251278;Riacho de Santo Ant├┤nio;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25127840] Prefeitura Municipal de Riacho de Santo Ant├┤nio - PMRSA";"├ügua; Res. S├│lidos";1,92300000000;0,00000000000;0,00000000000
251280;Riacho dos Cavalos;PB;2015;"[25128011] Prefeitura Municipal de Riacho dos Cavalos - PMRC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25128040] Prefeitura Municipal de Riacho dos Cavalos - PMRC";"Esgoto; ├ügua; Res. S├│lidos";8,56300000000;0,00000000000;8,53800000000
251290;Rio Tinto;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25129040] PREFEITURA MUNICIPAL DE RIO TINTO - PMRT";"├ügua; Res. S├│lidos";24,02300000000;13,38300000000;0,00000000000
251300;Salgadinho;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25130011] Prefeitura Municipal de Salgadinho - PMS; [25130040] PREFEITURA MUNICIPAL DE SALGADINHO - PMS";"├ügua; ├ügua e Esgoto; Res. S├│lidos";3,87100000000;1,30500000000;692,00000000000
251310;Salgado de S├úo F├®lix;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25131040] SECRETARIA DE INFRAESTRUTURA - SEINFRA";"├ügua; Res. S├│lidos";12,14400000000;4,28300000000;0,00000000000
251320;Santa Cruz;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25132040] SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA - SEMIU";"├ügua; Res. S├│lidos";6,57900000000;4,17600000000;0,00000000000
251330;Santa Helena;PB;2015;"[25133011] Prefeitura Municipal de Santa Helena - PMSH; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25133040] PREFEITURA MUNICIPAL DE SANTA HELENA - PMSH";"Esgoto; ├ügua; Res. S├│lidos";5,91700000000;3,25200000000;1,70000000000
251335;Santa In├¬s;PB;2015;"[25133511] Prefeitura Municipal de Santa In├¬s - PMSI; [25133540] Prefeitura Municipal de Santa In├¬s - PMSI";"├ügua e Esgoto; Res. S├│lidos";3,59400000000;1,45000000000;1,40000000000
251340;Santa Luzia;PB;2015;"[25134011] Prefeitura Municipal de Santa Luzia - PMSL; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25134040] Prefeitura Municipal de Santa Luzia - PMSL";"Esgoto; ├ügua; Res. S├│lidos";15,27800000000;14,19700000000;13,99100000000
251350;Santana de Mangueira;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25135040] Prefeitura Municipal de Santana de Mangueira - PMSM";"├ügua; Res. S├│lidos";5,22300000000;2,90200000000;0,00000000000
251360;Santana dos Garrotes;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25136040] Prefeitura Municipal de Santana dos Garrotes - PMSG";"├ügua; Res. S├│lidos";7,11300000000;4,12900000000;0,00000000000
251370;Santa Rita;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua e Esgoto;134,94000000000;118,05500000000;5,10100000000
251380;Santa Teresinha;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25138040] Prefeitura Municipal de Santa Teresinha - PMST";"├ügua; Res. S├│lidos";4,59200000000;3,18800000000;0,00000000000
251392;S├úo Bentinho;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,45100000000;3,35600000000;0,00000000000
251390;S├úo Bento;PB;2015;"[25139011] Prefeitura Municipal de S├úo Bento - PMSB; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25139040] Prefeitura Municipal de S├úo Bento - PMSB";"Esgoto; ├ügua; Res. S├│lidos";33,46400000000;28,38200000000;26,00000000000
251394;S├úo Domingos do Cariri;PB;2015;"[25139411] Prefeitura Municipal de S├úo Domingos do Cariri - PMSDC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25139440] Prefeitura Municipal de S├úo Domingos do Cariri - PMSDC";"Esgoto; ├ügua; Res. S├│lidos";2,56300000000;1,75100000000;800,00000000000
251398;S├úo Francisco;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25139840] PREITURA MUNICIPAL DE S├âO FRANCISCO - PMSF";"├ügua; Res. S├│lidos";3,37500000000;1,57800000000;0,00000000000
251400;S├úo Jo├úo do Cariri;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,32300000000;3,62400000000;0,00000000000
250070;S├úo Jo├úo do Rio do Peixe;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25007040] Prefeitura Municipal de S├úo Jo├úo do Rio do Peixe-PB - PMSJRP";"├ügua; Res. S├│lidos";17,92900000000;0,00000000000;0,00000000000
251420;S├úo Jos├® da Lagoa Tapada;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25142040] PREFEITURA MUNICIPAL DE S├âO JOS├ë DA LAGOA TAPADA - PMSJLT";"├ügua; Res. S├│lidos";7,67700000000;3,36000000000;0,00000000000
251430;S├úo Jos├® de Caiana;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;6,23100000000;3,16100000000;0,00000000000
251440;S├úo Jos├® de Espinharas;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;4,68400000000;2,07400000000;0,00000000000
251450;S├úo Jos├® de Piranhas;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25145040] Prefeitura Municipal de S├úo Jos├® de Piranhas - PMSJP";"├ügua; Res. S├│lidos";19,95600000000;16,00100000000;0,00000000000
251460;S├úo Jos├® do Bonfim;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25146040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMMA";"├ügua; Res. S├│lidos";3,49200000000;2,05700000000;0,00000000000
251465;S├úo Jos├® do Brejo do Cruz;PB;2015;"[25146511] Prefeitura Municipal de S├úo Jos├® do Brejo do Cruz - PMSJBC; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25146540] PREFEITURA MUNICIPAL DE S├âO JOS├ë DO BREJO DO CRUZ - PMSJBC";"Esgoto; ├ügua; Res. S├│lidos";1,78000000000;1,31800000000;400,00000000000
251470;S├úo Jos├® do Sabugi;PB;2015;"[25147011] Prefeitura Municipal de S├úo Jos├® do Sabugi - PMSJS; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25147040] Secretaria de Infraestrutura do Municipio - SIM";"Esgoto; ├ügua; Res. S├│lidos";4,12400000000;3,37500000000;2,21200000000
251480;S├úo Jos├® dos Cordeiros;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;3,72900000000;2,48700000000;0,00000000000
251445;S├úo Jos├® dos Ramos;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25144540] Prefeitura Munic├¡pial de S├úo Jos├® dos Ramos-PB - PMSJR";"├ügua; Res. S├│lidos";5,87000000000;2,62200000000;0,00000000000
251490;S├úo Mamede;PB;2015;"[25149011] Prefeitura Municipal de S├úo Mamede - PMSM; [25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25149040] Prefeitura Municipal de S├úo Mamede - PMSM";"Esgoto; ├ügua; Res. S├│lidos";7,75600000000;7,23200000000;5,93500000000
251510;S├úo Sebasti├úo de Lagoa de Ro├ºa;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25151040] Prefeitura Municipal de Sao Sebastiao de Lagoa de Roca - PB";"├ügua; Res. S├│lidos";11,67700000000;5,42500000000;0,00000000000
251520;S├úo Sebasti├úo do Umbuzeiro;PB;2015;"[25152011] Prefeitura Municipal de S├úo Sebasti├úo do Umbuzeiro - PMSSU; [25152040] PREFEITURA MUNICIPAL DE S├âO SEBASTI├âO DO UMBUZEIRO - PMSSU";"├ügua e Esgoto; Res. S├│lidos";3,44000000000;2,50000000000;2,30000000000
251530;Sap├®;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25153040] Prefeitura Municipal de Sap├® - PMS";"├ügua e Esgoto; Res. S├│lidos";52,21800000000;34,41000000000;10,94100000000
251540;Serid├│;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25154040] PREFEITURA MUNICIPAL DE S├âO VICENTE DO SERID├ô - PMSVS";"├ügua; Res. S├│lidos";10,90000000000;4,41200000000;0,00000000000
251550;Serra Branca;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;13,56400000000;10,63000000000;0,00000000000
251560;Serra da Raiz;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25156040] PREFEITURA MUNICIPAL DE SERRA DA RAIZ - PMSR";"├ügua; Res. S├│lidos";3,15400000000;2,33500000000;0,00000000000
251570;Serra Grande;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25157040] Prefeitura Municipal de Serra Grande - PMSG";"├ügua; Res. S├│lidos";3,07800000000;2,53900000000;0,00000000000
251580;Serra Redonda;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25158040] PREFEITURA MUNICIPAL DE SERRA REDONDA - PMSR";"├ügua; Res. S├│lidos";7,05300000000;0,00000000000;0,00000000000
251590;Serraria;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25159040] PREFEITURA MUNICIPAL DE SERRARIA - PMS";"├ügua; Res. S├│lidos";6,15300000000;3,95800000000;0,00000000000
251593;Sert├úozinho;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25159340] Prefeitura Municipal de Sert├úozinho - PMS";"├ügua; Res. S├│lidos";4,89200000000;4,37900000000;0,00000000000
251597;Sobrado;PB;2015;[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA;├ügua;7,71200000000;2,08500000000;0,00000000000
251600;Sol├ónea;PB;2015;"[25075000] Companhia de ├üguas e Esgotos da Para├¡ba - CAGEPA; [25160040] Secret├íria de Servi├ºos P├║blicos, Transportes e Estradas - SEINFRA";"├ügua; Res. S├│lidos";26,73400000000;18,84400000000;0,00000000000
